=== non-contiguous nft : chains ===
Found 2641 chain interruption in 4393 different nfts
nft:	 contiguousTransactionCount1 contiguousTransactionCount2 ...
1514:	2 
1515:	2 
1516:	2 
1517:	3 7 
1518:	7 3 
1519:	5 
1520:	5 
1521:	2 
1522:	4 
1523:	1 2 
1524:	2 
1526:	4 
1527:	4 
1528:	6 
1529:	3 1 
153:	1 
1530:	3 1 
1531:	7 1 1 
1532:	1 
1535:	1 
1536:	7 6 
154:	2 2 
1541:	1 1 2 
1542:	5 
1543:	1 1 
1544:	1 
1545:	1 
1546:	3 
1547:	3 1 
1548:	7 
1549:	2 
1550:	10 
1551:	3 1 
1552:	5 
1555:	4 2 
1556:	6 
1557:	2 
156:	1 
1562:	1 
1563:	3 
1564:	5 
1565:	1 2 3 
1566:	3 2 
1567:	1 5 
1570:	4 1 1 1 
1571:	6 
1572:	3 
1573:	4 
1574:	3 
1575:	2 1 4 4 
1576:	3 
1577:	1 2 
1578:	2 2 
1579:	1 2 3 2 
1581:	3 2 3 
1582:	1 2 
1583:	1 1 
1584:	4 
1585:	2 9 
1586:	1 3 
1590:	1 
1591:	4 
1593:	3 
1594:	3 1 
1595:	4 
1596:	1 3 
1597:	1 1 
1598:	3 
1599:	3 
1602:	1 
1603:	1 1 
1604:	1 
1605:	2 
1606:	1 
1607:	4 
1608:	3 
1609:	3 
1610:	8 
1611:	4 
1612:	1 2 1 2 
1613:	1 
1614:	4 
1615:	2 3 
1616:	4 5 
1617:	3 
1618:	4 
1619:	1 2 
1620:	1 
1621:	5 
1622:	3 1 
1623:	5 
1624:	1 1 1 2 
1625:	1 5 
1626:	1 
1627:	1 2 
1628:	1 
1629:	1 
1630:	3 
1631:	3 
1635:	5 
1636:	2 
1637:	5 4 2 1 
1638:	6 
1639:	3 2 
1640:	5 1 1 3 1 
1641:	3 1 2 1 
1642:	2 
1643:	1 
1644:	3 
1645:	1 
1646:	3 
1647:	5 
1648:	3 
1649:	7 
1650:	4 
1651:	2 
1652:	3 
1655:	3 
1656:	1 
1657:	3 3 
1658:	6 
1659:	1 
1660:	1 
1663:	2 2 1 2 
1664:	5 
1665:	4 
1666:	1 1 
1667:	5 
1668:	3 1 1 1 
1669:	2 
1670:	1 
1671:	1 
1672:	3 
1675:	5 
1676:	1 
1677:	3 1 1 1 
1679:	1 
168:	2 
1680:	1 4 
1681:	2 
1682:	2 1 3 
1683:	1 
1684:	9 
1685:	3 
1686:	3 3 
1687:	2 1 
1688:	1 
1689:	6 
1690:	2 
1692:	6 2 
1693:	3 1 1 
1694:	1 2 
1695:	2 
1696:	1 
1697:	2 
1698:	1 3 
1699:	2 
1700:	2 
1701:	4 
1702:	3 
1703:	4 
1704:	1 6 5 
1705:	1 
1706:	5 
1707:	3 1 
1708:	1 4 3 1 4 
1709:	2 
1710:	1 
1713:	3 
1714:	4 
1716:	2 3 
1717:	5 1 
1718:	1 5 
1719:	1 
1721:	4 1 4 
1722:	2 2 
1725:	2 1 
1726:	4 
1727:	2 
1728:	3 
1729:	1 5 
1730:	1 2 
1731:	1 
1732:	5 
1733:	3 
1734:	3 3 1 
1735:	1 
1736:	2 1 1 
1737:	3 1 2 3 2 
1738:	2 1 
1739:	2 
174:	1 
1740:	6 
1741:	3 
1744:	2 1 
1745:	4 
1746:	1 1 1 
1747:	3 
1748:	1 
1749:	2 1 
175:	1 1 
1750:	2 4 1 
1751:	2 
1752:	3 
1753:	1 17 4 3 
1754:	1 3 
1756:	3 
1757:	2 
1758:	4 
1759:	5 5 
1762:	1 1 10 1 
1763:	3 
1766:	1 
1767:	2 
1768:	2 3 
1769:	8 
1770:	7 
1771:	3 1 6 
1772:	1 1 2 
1773:	1 3 5 
1774:	4 1 1 1 
1775:	5 1 
1776:	2 2 
1777:	2 
1778:	3 
1779:	2 
1780:	1 1 2 
1781:	8 
1782:	2 2 
1783:	3 1 1 
1784:	4 
1785:	7 
1786:	1 
1787:	5 
1788:	2 1 
1789:	1 
1790:	2 
1791:	11 
1792:	2 4 
1793:	3 
1794:	3 
1795:	5 1 
1796:	3 
1797:	3 5 2 
1798:	2 2 
1799:	2 
1800:	4 3 
1801:	2 
1802:	3 2 1 2 
1803:	2 
1804:	1 2 
1805:	2 4 2 
1806:	2 2 5 2 
1807:	3 5 
1808:	2 2 
1811:	2 
1812:	2 
1813:	3 2 1 1 
1816:	5 
1817:	3 
1818:	2 
1819:	3 
1820:	1 2 1 
1821:	5 
1822:	9 
1823:	3 
1824:	3 
1825:	3 
1826:	1 
1827:	2 1 
1828:	1 
1829:	2 3 
1830:	5 
1831:	4 2 
1833:	2 
1834:	1 
1835:	3 
1838:	1 
1839:	3 2 1 
1840:	1 
1841:	4 
1842:	2 
1843:	1 9 1 
1844:	1 1 5 
1845:	6 1 
1846:	1 
1859:	2 
1860:	2 
1861:	3 3 
1862:	1 1 2 
1863:	3 
1864:	3 
1869:	1 
1870:	2 2 
1871:	1 1 2 1 
1872:	6 
1873:	7 
1874:	1 1 
1875:	1 1 1 1 3 1 1 2 2 
1876:	6 3 
1877:	4 
1878:	1 1 
1879:	2 
188:	2 
1880:	2 
1881:	4 
1882:	3 2 3 
1883:	4 1 1 
1884:	1 
1885:	3 
1886:	2 2 1 
1887:	4 
1889:	8 
1890:	1 
1891:	1 
1892:	5 2 2 
1893:	5 4 
1894:	1 2 
1895:	4 2 3 
1896:	2 
1897:	1 
1898:	2 
1899:	4 
190:	1 1 
1902:	2 1 
1903:	3 2 
1906:	3 
1907:	5 1 
1908:	3 
1909:	2 
191:	1 
1910:	3 3 1 
1911:	2 
1912:	3 
1913:	2 1 
1914:	2 
1915:	1 4 
1916:	2 
1917:	2 1 3 
1918:	4 
1919:	8 
1920:	1 2 
1921:	1 1 1 
1922:	3 1 1 4 
1923:	6 
1924:	5 
1925:	3 
1926:	3 
1927:	9 
1928:	1 1 
1929:	1 3 
1930:	3 4 
1931:	7 1 
1932:	2 
1933:	5 
1934:	3 5 
1935:	2 1 
1936:	5 
1937:	1 
1938:	5 2 5 
1939:	4 
194:	1 3 
1940:	4 3 2 
1941:	1 
1942:	2 
1943:	7 
1944:	2 
1945:	6 
1946:	2 
1947:	5 3 
1948:	3 
1949:	1 
195:	2 
1950:	8 1 
1951:	2 
1952:	5 
1953:	9 5 
1954:	1 3 1 2 
1955:	2 
1956:	3 2 2 
1957:	2 3 
1958:	1 
1959:	2 3 1 
1960:	3 2 
1963:	1 1 1 1 
1964:	4 2 
1965:	1 1 
1966:	1 
1969:	5 2 
197:	1 1 
1970:	3 
1971:	4 
1972:	1 1 
1973:	5 2 
1974:	5 3 
1975:	2 
1976:	4 3 
1977:	2 2 
1978:	2 
1979:	1 
198:	2 
1980:	1 
1981:	3 
1982:	3 
1983:	3 
1984:	2 1 
1985:	4 4 
1986:	3 1 
1987:	3 
1988:	8 
1989:	1 2 
199:	1 
1990:	5 
1991:	5 
1992:	1 1 
1993:	10 
1994:	4 
1995:	2 
1996:	10 
1997:	3 
1998:	1 1 
1999:	1 
2000:	1 
2001:	1 
2002:	1 
2003:	1 1 
2004:	3 
2005:	3 1 
2006:	5 1 2 
2007:	4 
2008:	2 
2009:	1 
2010:	3 3 
2011:	4 3 1 
2014:	1 
2015:	1 1 
2016:	15 
2017:	4 1 1 
2020:	1 1 
2021:	2 2 
2022:	5 
2023:	2 
2024:	4 1 
2025:	7 1 1 4 4 3 
2027:	1 
2028:	4 
2029:	3 3 
203:	2 1 
2030:	2 
2031:	3 
2032:	1 
2033:	1 
2034:	4 
2037:	7 
2038:	2 3 
204:	1 
2040:	4 1 
2041:	2 
2042:	4 
2043:	4 
2044:	2 6 
2047:	3 4 2 
2048:	2 
2049:	1 
205:	1 
2050:	8 
2051:	2 3 
2052:	1 3 
2053:	1 
2054:	6 
2057:	2 
2058:	5 
2059:	4 
206:	1 4 
2060:	3 3 2 3 2 
2061:	1 
2062:	1 4 1 
2063:	1 1 
2064:	3 
2065:	1 
2066:	2 
2067:	4 4 
2068:	1 3 
207:	3 2 
2071:	4 
2072:	2 
2073:	6 
2074:	6 1 
2075:	7 5 
2076:	2 
2077:	6 
2078:	1 4 
2079:	4 
2080:	1 3 
2081:	3 
2082:	3 
2083:	1 
2084:	2 
2085:	5 3 
2086:	5 
2087:	3 
2088:	3 
2089:	3 
209:	4 
2090:	2 1 1 
2091:	2 1 
2092:	3 2 
2093:	2 1 
2094:	1 1 1 
2095:	1 
2096:	3 
2097:	1 
2098:	1 
2099:	1 1 1 1 3 
210:	5 
2100:	1 3 
2101:	1 
2102:	5 
2103:	1 
2104:	2 
2106:	2 2 
2107:	4 1 1 6 
2108:	1 
2110:	2 
2111:	2 2 
2112:	1 
2113:	2 4 
2114:	10 
2115:	2 
2116:	1 1 2 
2117:	3 
2120:	7 2 
2121:	6 2 
2122:	2 2 1 
2123:	5 
2125:	2 
2126:	5 
2127:	5 
2128:	5 
2129:	5 1 3 
213:	1 
2130:	1 
2131:	2 
2132:	1 3 
2133:	5 2 1 
2134:	2 4 
2135:	3 2 
2136:	2 4 
2137:	3 2 1 
2138:	2 
2139:	1 5 
2141:	3 
2142:	4 1 
2143:	3 
2144:	5 
2145:	5 2 
2146:	1 1 2 
2147:	1 2 
2148:	5 
2149:	1 1 1 3 5 
2152:	4 
2153:	1 3 
2155:	4 
2156:	1 
2157:	4 2 
2158:	5 
2159:	3 
216:	2 2 
2160:	1 
2161:	5 
2162:	9 3 
2164:	5 5 
2165:	4 
2166:	1 
2167:	1 3 
2168:	3 1 
2169:	5 
217:	9 
2170:	2 
2171:	5 
2172:	1 2 
2173:	2 
2174:	5 2 
2175:	3 1 
2176:	1 
2177:	1 
2178:	2 
2179:	3 
218:	3 5 
2180:	2 
2181:	3 
2182:	2 
2183:	2 
2184:	2 1 
2185:	4 
2186:	4 
2187:	3 
2188:	2 3 
2189:	2 
2190:	4 
2191:	1 
2192:	5 
2193:	3 
2194:	4 
2195:	3 2 3 
2200:	1 
2201:	1 
2202:	1 
2203:	4 2 
2204:	1 1 1 
2205:	4 
2206:	2 
2207:	2 
2208:	6 
2209:	3 1 
221:	3 
2210:	9 
2211:	1 1 
2212:	5 3 
2213:	2 
2214:	4 
2215:	4 
2216:	3 
2217:	2 
2218:	1 1 
2219:	1 
222:	1 
2220:	1 
2221:	1 
2222:	2 
2223:	1 1 
2224:	3 
2225:	3 
2226:	5 
2227:	2 2 2 
2228:	2 
2229:	2 
223:	6 3 
2230:	2 
2231:	1 
2232:	5 
2233:	3 
2234:	4 
2235:	3 
2236:	2 
2237:	4 3 
2238:	5 2 
2239:	1 1 1 
224:	3 
2240:	3 
2241:	1 
2242:	4 
2243:	1 
2245:	1 2 
2246:	1 3 
2247:	7 
2248:	3 1 3 1 1 1 
2249:	3 
225:	1 
2251:	1 1 
2252:	3 
2253:	3 
2254:	2 
2255:	3 
2256:	2 2 
2257:	1 2 
2258:	1 1 
226:	2 
2260:	2 
2261:	3 
2262:	4 
2263:	1 
2264:	2 
2265:	2 
2266:	6 
2267:	1 
227:	3 4 1 
2270:	1 1 1 
2271:	2 
2273:	1 1 
2274:	4 
2275:	4 6 
2276:	2 
2277:	1 
2278:	3 1 
2279:	4 
228:	2 
2280:	1 
2281:	2 
2282:	1 1 
2283:	1 1 1 
2284:	3 
2285:	5 
2286:	1 6 
2287:	2 
229:	1 3 
2290:	2 
2292:	3 
2293:	1 1 
2294:	8 
2295:	4 2 1 1 
2296:	1 1 
2297:	1 
2298:	1 
2299:	1 11 
230:	9 
2300:	7 2 1 
2301:	2 2 
2302:	4 1 
2303:	5 
2304:	7 
2305:	1 
2306:	5 
2307:	1 2 
2308:	1 
2309:	1 
2310:	2 2 
2311:	8 
2312:	3 
2313:	2 1 1 1 
2314:	2 1 2 
2315:	3 
2316:	8 
2317:	1 1 
2318:	5 5 
2319:	6 2 1 
2320:	4 1 5 
2321:	4 6 
2322:	9 1 
2323:	2 1 
2324:	7 
2325:	1 3 
2326:	2 7 
2327:	4 
2328:	2 
2329:	1 
233:	2 
2330:	6 
2331:	2 
2332:	3 
2333:	3 3 
2334:	4 
2335:	4 1 1 2 1 
2336:	2 4 
2337:	4 1 1 
2338:	6 
2339:	2 1 
234:	1 
2340:	4 2 
2341:	4 1 
2342:	3 2 
2343:	3 
2344:	2 
2345:	4 
2346:	2 1 3 
2347:	7 
2348:	1 
2349:	2 3 
235:	5 
2350:	2 5 1 
2351:	1 
2352:	1 3 
2353:	1 2 1 
2355:	2 
2356:	4 3 
2357:	4 
2358:	1 
2359:	2 4 
236:	1 
2360:	2 
2361:	4 
2364:	1 
2365:	2 3 
2366:	8 
2367:	3 1 
2368:	8 
2369:	2 
237:	1 
2370:	3 
2371:	4 
2372:	3 1 
2373:	2 2 
2374:	1 
2375:	3 
2376:	1 
2378:	1 2 
2379:	1 2 2 
238:	3 
2380:	1 
2381:	2 3 
2382:	3 1 
2383:	1 
2384:	4 
2385:	1 1 
2386:	2 
2387:	2 
2388:	3 
2389:	1 
239:	3 1 
2390:	4 
2391:	1 
2392:	5 
2393:	4 2 
2394:	1 
2395:	4 
2396:	1 1 
2397:	1 
2398:	6 
240:	3 1 2 2 
2401:	9 
2402:	4 
2403:	4 
2404:	9 1 3 
2405:	2 1 
2406:	3 
2407:	2 1 4 
2408:	1 
2409:	1 2 
241:	2 2 
2410:	4 
2411:	5 1 
2412:	4 2 
2413:	5 
2414:	1 1 
2415:	3 
2416:	2 
2417:	3 
2418:	3 
2419:	4 
242:	1 1 
2420:	1 
2421:	1 2 1 1 
2422:	2 2 2 
2423:	2 
2424:	1 
2425:	5 
2427:	3 
2428:	1 5 1 
2429:	4 
243:	1 
2430:	1 
2431:	3 1 1 
2432:	5 
2433:	8 1 
2434:	1 3 
2435:	5 2 3 
2436:	2 
2437:	1 1 1 1 
2438:	3 
2440:	1 
2442:	1 
2443:	2 
2444:	5 
2445:	1 2 
2446:	1 
2447:	1 
2448:	4 
2449:	6 3 
245:	1 
2450:	1 
2451:	1 
2452:	1 
2453:	3 
2454:	1 3 3 
2455:	1 1 
2456:	8 1 
2457:	1 
2458:	2 
2459:	2 
2460:	4 1 
2461:	2 
2462:	5 
2463:	1 4 
2464:	1 
2465:	1 2 
2466:	2 2 1 1 
2467:	2 4 
2468:	2 1 2 
2469:	2 1 
2470:	2 
2471:	5 5 1 
2472:	2 
2473:	5 
2474:	3 
2475:	2 2 
2476:	3 
2477:	2 
2478:	3 
2479:	1 
248:	9 
2480:	5 
2481:	3 
2482:	3 
2483:	3 2 
2484:	4 
2485:	4 
2486:	1 1 
2487:	1 
2488:	10 1 2 
2489:	2 6 
249:	1 1 
2490:	1 
2491:	2 
2492:	6 2 
2493:	4 
2494:	1 
2495:	9 
2496:	5 
2497:	4 
2498:	3 2 
2499:	2 1 1 
250:	1 1 
2502:	5 1 
2503:	1 
2504:	3 
2505:	1 1 
2506:	2 1 
2507:	2 4 
2508:	4 
2509:	2 
251:	3 
2510:	1 
2511:	9 
2514:	3 
2515:	2 4 7 
2516:	4 
2517:	3 
2518:	4 
2519:	2 
252:	2 2 
2521:	4 2 
2523:	1 
2524:	4 1 
2525:	3 
2526:	1 5 
2527:	3 
2528:	1 3 
2529:	3 7 
2530:	6 
2531:	7 
2532:	4 
2533:	3 5 1 
2534:	11 
2535:	3 1 
2536:	2 7 
2537:	4 1 4 
2538:	2 
2539:	3 
2540:	5 
2541:	5 
2542:	3 
2543:	1 3 2 
2544:	2 3 1 1 
2545:	3 
2546:	6 
2547:	7 
2548:	2 2 4 
2549:	4 
2551:	1 1 
2552:	4 
2553:	2 1 
2554:	5 
2555:	1 4 1 
2556:	3 
2557:	11 
2558:	1 
2559:	2 4 1 
256:	2 3 
2560:	3 1 
2561:	3 
2562:	2 1 1 
2563:	2 2 
2564:	2 
2565:	2 1 
2566:	2 1 3 
2567:	2 
2568:	7 8 
2569:	2 
257:	4 2 1 
2570:	1 3 
2571:	2 2 2 1 
2572:	2 
2573:	2 1 
2574:	5 4 
2575:	1 
2577:	2 
2578:	4 
2579:	3 1 4 1 
258:	2 4 
2580:	2 
2581:	5 
2582:	7 
2583:	4 
2584:	7 
2585:	1 
2586:	2 1 
2587:	2 3 
2588:	5 2 
2589:	1 
259:	1 1 1 
2590:	3 
2591:	2 
2592:	3 
2593:	4 2 
2594:	5 
2595:	2 1 
2597:	2 
2598:	2 2 
2599:	6 
260:	3 3 1 
2600:	1 
2601:	3 4 
2602:	1 
2603:	6 1 1 1 7 
2605:	6 
2606:	3 
2607:	3 
2608:	4 
2609:	2 2 
261:	3 
2610:	2 4 
2611:	3 3 
2612:	6 
2613:	1 
2614:	1 1 
2615:	5 
2616:	2 
2617:	4 1 
2618:	3 
262:	5 
2621:	5 
2622:	5 
2623:	2 
2624:	2 
2625:	1 
2626:	1 6 1 
2627:	3 4 
2628:	5 
2629:	7 
263:	1 
2630:	2 
2631:	1 
2632:	1 
2633:	5 
2634:	4 
2635:	4 
2636:	1 4 
2637:	2 
2638:	5 
2639:	3 
2640:	1 
2641:	3 1 
2642:	1 
2643:	2 
2644:	5 2 
2645:	4 3 
2646:	3 1 1 1 
2647:	2 
2648:	2 2 
2649:	2 4 
2650:	7 
2651:	2 4 
2652:	1 
2653:	1 1 3 
2654:	3 
2655:	2 
2656:	3 1 1 1 3 
2657:	3 
2658:	1 
2659:	2 2 
266:	5 1 1 
2660:	5 3 
2661:	5 
2662:	4 7 
2663:	4 
2664:	4 
2667:	3 1 1 4 4 
2668:	4 4 
2669:	2 
267:	3 1 
2670:	2 3 
2671:	4 
2672:	3 
2673:	2 3 1 
2674:	5 
2675:	1 
2676:	1 5 
2677:	1 1 1 
2678:	3 
2679:	3 
268:	6 
2680:	5 4 
2681:	1 
2682:	3 2 
2683:	1 1 
2684:	7 1 
2685:	2 2 
2686:	2 4 
2687:	1 
2688:	4 3 1 1 
269:	4 
2691:	1 1 2 
2692:	1 
2693:	2 
2694:	3 
2697:	5 1 
2698:	2 
2699:	5 1 2 1 
270:	2 
2700:	5 7 
2701:	1 1 3 
2702:	1 6 
2705:	5 1 6 2 
2706:	1 5 
2707:	4 1 
2708:	2 1 1 2 
2709:	3 
2710:	1 2 
2711:	7 
2712:	2 
2713:	2 1 
2719:	3 
2721:	1 
2725:	2 
2726:	2 
2727:	3 2 
2728:	4 
2729:	7 
2730:	4 1 2 
2731:	2 
2732:	2 5 
2733:	4 
2734:	2 
2735:	1 3 1 1 4 
2736:	4 4 
2737:	2 
2738:	1 
2739:	6 
274:	1 1 1 4 
2740:	3 
2741:	5 
2742:	4 5 
2743:	3 
2744:	4 4 
2745:	4 
2746:	3 4 
2747:	2 
2748:	6 
2749:	5 
275:	1 2 
2750:	3 
2751:	1 
2752:	1 
2753:	2 
2755:	2 
2756:	1 1 
2757:	1 1 1 
2758:	2 
2759:	1 4 
276:	6 1 
2760:	1 
2761:	2 3 
2762:	4 2 
2763:	8 1 
2764:	5 1 2 1 
2765:	1 1 
2766:	4 
2767:	2 
2768:	1 1 2 3 
2769:	6 2 
277:	4 
2770:	3 
2771:	5 1 
2772:	2 
2773:	2 
2774:	4 
2775:	5 
2776:	4 1 3 
2777:	3 
2778:	3 1 1 
2779:	4 
278:	2 2 1 
2780:	8 
2781:	1 
2782:	3 
2783:	3 1 2 
2784:	3 1 5 
2785:	1 
2786:	1 
2787:	4 
2788:	6 
2789:	3 
279:	1 2 
2790:	1 1 1 
2791:	4 2 1 
2792:	2 
2793:	1 1 
2795:	5 
2796:	5 2 
2797:	4 
2798:	3 
2799:	1 1 9 3 
280:	3 1 
2800:	1 
2801:	3 1 
2802:	4 1 
2803:	6 1 
2804:	2 
2806:	1 1 
2807:	6 
2808:	6 
2809:	4 
281:	1 
2810:	10 
2811:	7 
2812:	4 1 2 2 
2813:	2 3 
2814:	2 
2815:	4 
2816:	2 
2817:	2 2 3 
2818:	4 3 
2819:	4 
2820:	2 
2821:	7 
2822:	4 1 
2824:	3 
2825:	1 
2826:	7 1 
2827:	3 1 
2828:	4 
2829:	4 
2830:	1 1 
2831:	5 1 
2832:	3 3 
2833:	2 
2834:	2 6 1 
2835:	9 
2836:	5 
2837:	7 
2838:	3 3 
2839:	1 1 
2840:	1 2 10 
2841:	3 
2842:	3 1 
2843:	2 1 
2844:	3 
2845:	3 
2846:	5 
2847:	3 
2848:	3 
2849:	3 
285:	1 
2850:	1 
2851:	10 
2852:	1 1 2 
2853:	1 
2854:	3 3 
2855:	3 1 3 2 
2856:	5 
2857:	2 
2858:	4 
2859:	4 7 
2860:	3 
2862:	8 
2863:	1 2 
2864:	9 
2865:	1 3 
2866:	4 2 1 
2867:	2 
2868:	4 
2869:	1 3 
287:	2 
