=== non-contiguous nft : chains ===
Found 1910 chain interruption in 5156 different nfts
nft:	 contiguousTransactionCount1 contiguousTransactionCount2 ...
1210:	5 
1211:	6 
1212:	9 
1214:	1 2 
1215:	1 
1216:	4 2 
1217:	2 
1218:	1 
1219:	5 
122:	3 2 4 
1220:	7 
1221:	8 
1222:	4 
1223:	5 1 
1224:	1 
1225:	4 
1226:	10 
1227:	1 6 
1228:	4 
1229:	1 10 
123:	1 1 
1230:	9 2 
1231:	5 
1233:	9 
1236:	5 
1237:	1 4 
1239:	5 
124:	3 
1241:	6 
1242:	1 
1243:	6 
1244:	1 
1245:	1 
1246:	6 
1248:	3 5 
1249:	1 7 
125:	8 
1250:	4 
1251:	2 
1253:	1 
1254:	1 
1255:	1 
1256:	1 5 
1257:	2 
1258:	7 
1259:	5 3 
126:	2 
1260:	3 
1262:	7 
1263:	3 
1264:	4 
1266:	1 6 
1267:	1 
1268:	6 
1269:	2 
1270:	7 
1271:	11 
1272:	3 1 
1273:	8 
1274:	6 
1275:	7 7 
1277:	4 
1278:	1 
1279:	9 
128:	3 
1280:	2 
1281:	2 
1282:	1 4 
1283:	6 
1284:	2 
1285:	1 8 4 
1286:	1 
1287:	1 
1288:	2 
1289:	2 
129:	1 1 2 2 
1292:	3 8 
1293:	1 
1296:	4 4 
1297:	4 
1298:	3 
13:	1 4 
130:	1 2 
1300:	4 
1301:	2 
1303:	5 
1304:	6 
1305:	1 
1306:	4 
1307:	9 
1308:	2 
1309:	1 8 
131:	2 
1310:	4 
1311:	5 
1313:	1 
1314:	20 
1316:	2 6 
1317:	5 1 
1318:	5 1 
1319:	6 
132:	1 
1321:	2 11 
1322:	7 
1323:	1 1 
1324:	1 
1325:	5 
1326:	2 
1327:	4 
1328:	2 
1329:	4 
1330:	12 
1331:	1 
1332:	4 3 
1333:	4 
1334:	2 1 
1335:	3 
1338:	1 
1339:	6 3 
134:	6 5 3 
1340:	5 
1341:	5 
1342:	3 
1343:	1 
1344:	1 
1345:	3 
1346:	1 
1348:	1 11 
1350:	2 
1351:	5 
1352:	6 
1353:	6 
1354:	1 
1355:	2 4 
1356:	4 
1357:	1 
1358:	5 
136:	1 1 
1360:	3 8 
1361:	12 
1362:	1 
1363:	9 
1364:	2 6 3 
1365:	9 
1366:	2 
1369:	3 
137:	2 
1370:	1 4 
1371:	1 
1372:	4 
1373:	3 
1374:	1 
1375:	2 
1376:	1 
1377:	5 
1378:	2 
1379:	1 13 
138:	6 
1380:	2 
1381:	2 
1382:	1 
1383:	5 2 
1384:	11 1 
1385:	7 
1386:	2 
1388:	1 
1389:	1 
139:	3 
1390:	1 6 
1391:	5 
1392:	1 
1393:	2 4 
1394:	1 5 2 
1395:	6 
1397:	5 1 
1398:	4 
1399:	1 
14:	1 2 
1400:	2 
1401:	3 1 2 
1402:	2 
1403:	8 
1404:	4 
1405:	4 
1408:	1 
1409:	4 
141:	2 
1410:	7 
1411:	2 2 
1412:	3 
1413:	1 
1414:	18 
1415:	3 
1417:	2 
1418:	1 
1419:	2 
1420:	1 
1421:	6 
1422:	4 
1424:	7 
1426:	5 
1427:	4 
1428:	2 
1429:	1 5 2 
143:	1 
1430:	9 3 8 3 
1434:	1 
1435:	6 2 
1436:	2 
1437:	4 
1438:	8 
1439:	4 
144:	1 
1440:	8 3 2 
1442:	3 
1443:	2 
1444:	6 
1445:	6 
1446:	8 
1449:	1 
145:	8 
1450:	2 
1451:	1 
1452:	4 
1453:	5 1 
1454:	2 4 
1455:	1 
1456:	3 
1457:	2 
1458:	5 5 
1459:	1 2 
146:	2 2 4 
1460:	1 1 4 
1461:	1 
1466:	1 
1467:	2 
1468:	3 
1469:	2 1 
147:	5 
1470:	4 6 
1471:	4 
1474:	4 3 
1475:	1 
1476:	1 5 
1477:	3 
1478:	5 
1479:	8 
148:	3 3 
1480:	15 
1481:	2 1 
1482:	5 
1483:	4 
1484:	10 
1485:	2 
1486:	2 
1487:	10 3 
1488:	1 
1489:	1 
149:	5 
1490:	14 
1492:	5 4 
1493:	2 1 3 
1494:	7 
1495:	1 
1496:	1 
1497:	4 
1498:	5 
1499:	1 7 
15:	1 1 
150:	1 
1500:	4 
1501:	5 1 
1502:	8 
1503:	1 3 
1504:	4 2 
1505:	1 
1506:	2 3 
1509:	1 
151:	2 
1510:	3 
1511:	8 
1512:	4 3 
1513:	7 3 
1514:	5 
1515:	1 
1516:	3 
1517:	1 8 2 
1518:	5 2 
1519:	7 3 
1521:	13 
1522:	13 
1525:	5 
1526:	8 
1528:	6 
1529:	1 2 2 2 
153:	1 
1530:	3 
1531:	7 
1533:	2 
1534:	2 
1535:	3 
1536:	3 
1537:	4 
1538:	2 
1539:	5 2 
1540:	3 10 
1541:	2 
1542:	4 
1543:	21 
1544:	1 
1545:	1 
1546:	1 
1547:	1 
1548:	4 
1549:	1 1 
1550:	6 
1551:	2 
1552:	1 4 9 
1553:	4 
1554:	2 
1555:	5 
1556:	4 4 
1557:	1 2 
1558:	4 4 
1559:	1 1 2 
156:	5 
1560:	2 11 1 
1561:	1 
1562:	5 
1563:	4 
1564:	10 
1565:	1 
1566:	4 
1567:	4 
1568:	3 1 
1569:	1 
157:	3 1 5 
1570:	9 
1571:	2 
1572:	1 
1573:	1 4 4 
1574:	5 
1575:	5 
1576:	1 
1577:	1 2 1 
1578:	1 2 
1579:	2 2 
158:	1 
1580:	3 
1581:	11 
1582:	4 2 
1583:	3 5 
1584:	1 
1585:	2 1 9 
1586:	3 
1587:	16 
1588:	1 
1589:	11 
159:	1 
1590:	6 
1591:	2 
1592:	6 1 
1593:	2 3 
1594:	6 
1595:	1 
1596:	7 
1597:	8 
1598:	1 3 3 6 
1599:	4 6 5 
16:	1 1 
160:	3 4 
1600:	6 
1601:	1 6 
1602:	7 
1603:	1 
1604:	3 
1605:	1 
1606:	2 
1607:	8 
1608:	9 
1609:	2 
161:	3 
1610:	4 
1611:	4 
1612:	3 
1613:	17 
1614:	3 2 
1615:	1 3 
1616:	2 
1617:	2 12 
1618:	8 
1619:	4 
162:	1 
1620:	1 3 
1621:	1 
1622:	13 
1623:	1 7 
1624:	14 
1625:	2 
1626:	6 
1627:	1 1 
1628:	1 
1629:	1 
163:	8 
1630:	5 2 
1631:	16 
1632:	8 1 
1633:	4 4 
1634:	3 3 
1635:	6 
1636:	1 
1637:	1 
1638:	1 
1639:	1 
164:	8 
1640:	8 
1641:	1 
1642:	1 2 
1643:	3 
1644:	1 
1645:	1 
1646:	7 4 
1647:	3 
1648:	3 
1649:	4 
165:	3 1 
1650:	6 
1651:	1 2 
1652:	4 
1653:	5 
1654:	4 
1655:	1 4 2 6 1 1 
1656:	5 3 3 5 
1657:	1 11 
1658:	1 
1659:	4 1 
166:	1 7 
1660:	2 
1661:	4 
1662:	5 
1663:	1 
1664:	2 
1665:	1 1 
1666:	3 
1667:	1 
1668:	7 
1669:	1 
167:	6 
1670:	9 3 
1671:	4 
1672:	6 
1673:	9 
1674:	1 
1675:	1 
1676:	6 
1677:	1 
1678:	2 8 
1679:	1 6 
168:	6 
1680:	1 10 
1681:	1 
1682:	1 1 2 
1683:	14 
1684:	1 
1685:	2 
1687:	4 9 
1688:	2 6 
1689:	7 
169:	3 
1690:	3 
1691:	2 
1692:	2 
1693:	3 
1694:	1 
1696:	1 
1697:	1 
1699:	4 
17:	10 
170:	2 
1700:	4 4 
1701:	2 
1702:	7 
1703:	9 
1704:	11 
1705:	10 
1706:	3 
1707:	3 
1708:	6 1 
1709:	3 
171:	1 
1710:	5 
1711:	1 2 2 6 2 2 
1712:	5 
1714:	1 7 2 7 
1716:	11 
1718:	1 13 
1719:	3 
172:	1 
1720:	3 12 1 
1721:	4 
1722:	4 3 
1723:	7 1 
1725:	2 
1726:	6 
1727:	3 
1728:	4 2 
1729:	6 4 
173:	1 7 
1730:	1 2 
1731:	3 
1732:	1 
1733:	2 
1734:	7 5 
1735:	5 
1736:	3 3 
1737:	1 
1738:	4 3 6 
1740:	3 
1741:	3 2 
1742:	4 
1743:	1 
1744:	1 2 
1747:	7 
1748:	7 
1749:	1 7 3 
175:	5 
1750:	11 
1751:	7 3 
1752:	1 
1753:	10 
1754:	7 
1755:	2 
1756:	3 
1757:	7 
1758:	2 
1759:	4 
176:	2 
1762:	6 
1763:	2 5 2 
1766:	9 
1767:	2 
1768:	2 
1769:	4 
1770:	7 
1771:	1 
1772:	10 
1774:	4 
1776:	18 
1777:	2 
1779:	2 2 
1781:	1 
1782:	1 
1783:	1 3 
1784:	6 
1785:	1 
1788:	4 
1789:	3 
179:	1 9 
1790:	2 2 
1791:	2 9 
1793:	8 
1794:	5 
1795:	3 6 
1796:	1 
1797:	5 3 
1798:	2 1 4 
1799:	4 
18:	1 
1801:	5 4 
1803:	4 
1804:	4 
1805:	3 
1807:	4 7 3 
1808:	7 
1809:	3 1 
181:	8 
1810:	2 
1811:	3 
1812:	1 
1813:	11 
1814:	3 
1815:	1 4 1 
1816:	1 
1817:	3 
1818:	3 
1819:	8 2 
182:	4 
1820:	11 
1821:	2 
1822:	6 
1823:	2 2 
1824:	1 
1825:	7 
1826:	3 
1828:	5 
1829:	3 
183:	3 4 2 
1830:	3 
1831:	8 
1832:	1 7 
1833:	1 
1834:	7 
1835:	1 4 6 
1836:	6 
1837:	2 
1838:	1 
1839:	1 2 
184:	1 1 
1841:	2 
1844:	3 
1845:	1 2 
1848:	3 1 
185:	6 
1850:	3 
1851:	4 
1852:	4 4 
1853:	6 
1856:	3 
1857:	2 
1858:	7 
1859:	1 2 
186:	2 2 
1861:	4 
1862:	1 
1863:	1 1 1 
1864:	3 
1865:	1 8 
1866:	2 
1867:	3 
1868:	1 
1869:	5 7 1 
187:	2 
1870:	9 
1871:	4 15 
1873:	2 9 
1874:	1 
1875:	8 
1876:	3 
1877:	4 
1878:	2 
1879:	3 
188:	1 3 
1880:	1 
1881:	1 1 3 
1882:	1 
1883:	6 
1884:	3 
1885:	5 
1886:	1 2 
1887:	1 
1888:	10 
1889:	8 
189:	1 3 
1890:	5 
1891:	1 2 
1892:	1 
1893:	8 2 
1894:	6 3 3 
1896:	11 
1897:	1 1 
1898:	2 1 5 
1899:	8 6 
19:	1 
190:	3 
1900:	2 
1901:	6 
1902:	7 
1903:	2 5 1 1 3 
1904:	4 5 
1906:	14 
1907:	2 
1908:	3 
191:	3 
1910:	4 
1911:	4 
1913:	3 
1914:	5 1 2 
1915:	11 
1916:	2 1 
1917:	2 
1918:	9 
1919:	1 1 
192:	5 6 
1920:	1 4 
1921:	3 3 
1922:	13 
1923:	5 1 1 
1924:	10 
1925:	1 
1926:	6 
1927:	2 
1928:	3 
1929:	8 
193:	1 
1930:	9 10 2 
1931:	5 5 
1932:	1 
1933:	8 
1934:	5 3 
1935:	3 
1936:	2 3 3 1 
1937:	4 
194:	3 
1940:	2 
1941:	1 
1942:	10 
1943:	2 
1944:	1 
1945:	2 1 4 1 
1946:	5 
1947:	2 
1948:	3 2 
1949:	2 
195:	1 4 1 
1950:	1 2 
1951:	4 
1952:	5 1 
1953:	2 
1954:	1 
1955:	1 1 1 3 
1956:	1 
1958:	8 
1959:	1 
196:	4 
1960:	1 
1962:	1 10 
1963:	13 
1964:	8 
1965:	7 
1966:	6 
1967:	2 9 
1969:	3 
197:	9 2 
1970:	13 
1971:	5 
1972:	2 
1973:	4 1 
1974:	1 
1975:	2 5 
1977:	2 4 
1978:	1 
1979:	1 7 1 
198:	4 
1980:	4 
1981:	9 
1986:	1 2 
1989:	2 
1990:	5 5 
1991:	5 
1992:	2 
1993:	4 1 
1994:	18 
1995:	13 
1996:	3 9 
1997:	1 
1998:	3 
1999:	1 
2:	1 
20:	1 3 
200:	3 
2000:	4 
2002:	1 3 
2003:	3 
2004:	11 
2005:	2 6 
2006:	2 
2007:	1 
2008:	2 
201:	1 
2010:	9 1 
2012:	4 3 
2013:	5 
2014:	1 4 
2015:	1 
2017:	2 
2018:	3 
2019:	1 
202:	1 
2022:	3 
2023:	5 
2024:	2 
2025:	3 
2026:	1 1 
2027:	1 
2028:	5 
2029:	8 
203:	1 
2030:	2 
2031:	1 7 
2032:	1 
2033:	11 
2034:	5 
2035:	2 
2036:	2 1 
2037:	7 
2038:	3 
2039:	1 
204:	2 2 
2040:	2 
2041:	2 2 2 
2042:	1 
2043:	1 4 
2044:	2 
2045:	3 
2046:	2 11 
2047:	5 
2048:	1 
205:	1 
2051:	1 3 4 
2052:	15 1 
2053:	3 
2055:	6 
2056:	2 
2057:	7 
2058:	1 1 
206:	2 
2061:	1 2 
2062:	15 
2063:	2 3 
2064:	1 3 
2065:	6 
2066:	4 
2067:	12 
2068:	6 
2069:	6 
207:	2 8 
2070:	1 3 
2071:	1 9 
2072:	3 
2074:	1 2 
2075:	1 1 
2076:	7 
2077:	1 
2078:	2 
2079:	4 
208:	8 
2080:	1 
2081:	7 
2082:	2 2 
2083:	1 
2084:	1 
2086:	1 
2087:	1 
2088:	1 
209:	1 
2090:	7 
2091:	5 
2092:	8 
2093:	9 
2094:	1 
2095:	2 
2096:	4 
2097:	5 
2099:	7 
21:	1 
210:	4 
2100:	6 
2101:	4 
2102:	6 2 
2103:	9 6 
2104:	4 
2105:	3 1 2 
2106:	7 
2107:	12 
2108:	4 
211:	5 
2110:	3 
2111:	5 
2112:	6 7 
2113:	4 
2115:	5 
2116:	3 
2117:	5 2 
2118:	3 
2119:	3 
212:	3 
2120:	3 9 
2121:	1 
2122:	9 
2123:	6 1 
2124:	2 
2125:	1 1 1 
2126:	3 3 
2127:	5 
2128:	1 
2129:	1 8 
213:	4 
2131:	2 2 
2132:	3 
2133:	1 
2134:	1 
2135:	2 
2136:	2 
2137:	4 
2138:	11 
214:	1 
2140:	1 
2142:	1 
2143:	2 
2144:	6 
2145:	3 
2146:	5 
2147:	3 1 
2148:	1 
2149:	1 
215:	1 
2150:	3 
2151:	1 6 
2152:	3 2 
2153:	5 
2154:	5 
2155:	4 
2156:	3 2 
2157:	4 
2158:	8 
216:	4 
2160:	6 
2161:	4 2 3 
2162:	1 6 
2163:	3 
2164:	3 5 
2165:	6 10 
2167:	3 2 
2168:	1 2 
2169:	4 
217:	1 
2170:	3 8 
2171:	1 
2172:	1 4 
2173:	4 
2174:	10 3 
2175:	1 
2177:	3 
2178:	1 
2179:	1 
2180:	1 
2181:	6 
2182:	2 3 
2183:	4 
2185:	5 
2186:	10 1 3 
2187:	3 1 
2188:	1 
2189:	4 
219:	1 
2190:	1 
2191:	11 
2192:	1 
2193:	2 
2194:	6 
2195:	20 
2196:	1 
2197:	7 
2198:	6 
2199:	3 4 
22:	1 
220:	3 
2201:	6 1 
2204:	5 
2205:	1 
2206:	4 7 
2207:	2 2 
2208:	9 
2209:	2 
221:	1 4 
2211:	1 
2212:	1 
2215:	1 2 
2216:	6 1 5 
2217:	11 
2218:	1 
2219:	1 
222:	1 
2220:	10 
2223:	3 8 1 
2225:	2 
2226:	1 6 3 3 
2227:	6 
2228:	2 2 
2229:	2 1 
223:	2 
2230:	12 
2231:	6 3 1 
2232:	3 
2233:	1 
2235:	3 
2236:	7 
2237:	4 6 
2239:	4 
224:	8 
2240:	10 1 3 
2242:	3 9 
2243:	6 
2244:	6 5 
2247:	2 
2248:	3 
2249:	3 9 4 
225:	1 2 
2250:	4 
2252:	1 7 
2253:	4 
2254:	2 
2255:	2 
2256:	4 3 
2257:	14 
2258:	2 2 5 
2259:	3 
226:	2 
2260:	3 
2261:	4 
2262:	9 
2263:	5 1 
2264:	4 9 
2265:	18 
2266:	2 
2267:	2 
2268:	1 5 
2269:	4 1 
2270:	3 
2271:	7 
2272:	5 
2274:	7 
2275:	3 2 4 
2276:	4 
2278:	11 
2279:	1 
2280:	5 2 1 
2281:	1 
2282:	4 
2283:	10 
2284:	8 
2285:	1 
2286:	2 
2287:	1 
2288:	5 
2289:	3 1 
2290:	2 7 2 
2291:	1 2 5 
2292:	2 
2294:	3 
2297:	3 3 
2298:	4 
2299:	10 
23:	9 
2300:	3 
2301:	8 
2302:	2 2 3 9 
2303:	1 1 3 
2304:	5 1 5 
2305:	3 
2306:	1 1 
2307:	3 1 3 
2308:	9 
2309:	2 
2310:	5 
2311:	1 4 2 5 
2312:	3 
2315:	2 
2316:	2 
2317:	19 
2318:	7 
2319:	2 
232:	6 
2320:	5 1 1 1 
2321:	5 
2322:	2 
2323:	1 1 
2324:	4 
2325:	4 
2326:	3 
2327:	6 
2328:	8 
2329:	1 
233:	3 
2330:	1 
2331:	1 
2332:	1 
2333:	3 11 
2334:	5 1 
2335:	1 
2336:	6 
2337:	10 
2338:	3 
2339:	5 
234:	1 
2340:	1 
2341:	5 
2343:	3 
2344:	4 2 
2345:	1 
2346:	4 
2347:	5 
2348:	3 9 
2349:	2 
235:	1 1 
2350:	2 
2351:	2 
2352:	1 
2353:	14 
2354:	4 
2356:	1 1 
2357:	2 
2359:	4 
236:	3 
2360:	1 
2362:	9 4 
2363:	11 
2364:	5 
2365:	3 
2366:	3 
2367:	3 
2368:	3 
2369:	3 7 
237:	1 1 1 1 1 
2371:	1 
2372:	2 
2373:	3 7 
2374:	6 1 
2375:	2 
2376:	3 
2377:	4 
2378:	3 
2379:	4 
238:	3 
2380:	14 4 
2381:	2 
2382:	2 3 
2383:	3 8 
2385:	1 
2386:	2 
2387:	2 
2388:	5 
2389:	1 
239:	5 
2390:	6 
2391:	1 
2392:	4 2 
2393:	7 1 
2394:	1 
2395:	15 
2397:	6 
2398:	1 
2399:	2 2 
24:	5 
240:	2 
2400:	1 
2401:	8 
2403:	11 
2404:	3 3 
2405:	3 2 
2407:	1 
2408:	2 
241:	2 2 5 
2410:	3 
2411:	5 1 2 
2412:	2 
2413:	2 4 
2414:	1 
2415:	10 
2416:	1 
2417:	1 
2418:	1 
2419:	1 6 
242:	1 2 
2420:	1 
2421:	9 3 
2422:	2 
2423:	4 1 
2425:	6 
2426:	6 
2427:	11 
2429:	3 
243:	2 
2430:	5 
2431:	1 1 
2432:	3 
2434:	4 
2435:	4 5 
2436:	2 
244:	13 
2440:	3 3 6 
2442:	3 2 
2443:	5 2 
2444:	3 1 
2445:	2 
2446:	3 4 1 
2447:	6 1 
2448:	1 
2449:	3 
245:	5 
2450:	8 
2451:	2 1 2 
2452:	1 1 8 2 
2453:	1 
2454:	3 
2455:	2 
2456:	4 2 4 1 
2457:	12 
2458:	1 
2459:	1 
246:	2 3 
2462:	5 
2463:	5 
2464:	1 
2465:	3 
2466:	1 
2467:	1 1 6 
2469:	1 2 1 
2470:	4 
2471:	2 5 
2472:	1 
2473:	1 
2474:	5 
2475:	13 
2476:	14 
2477:	2 
2478:	5 1 
2479:	1 
2480:	6 2 
2481:	8 
2482:	3 6 
2483:	5 
2484:	1 4 
2486:	1 
2487:	4 3 
2488:	3 
2489:	3 
249:	3 
2490:	5 
2491:	2 
2492:	5 
2493:	3 
2494:	1 
2495:	3 
2496:	4 
2497:	10 
2498:	3 
2499:	4 
25:	1 
250:	1 5 
2500:	4 
2501:	6 
2502:	9 
2503:	1 
2504:	5 
2505:	5 
2506:	6 
2507:	9 3 4 
2508:	3 
2509:	1 4 
251:	9 
2510:	1 
2511:	7 
2513:	1 
2514:	2 
2515:	3 4 
2517:	3 
2518:	3 
2519:	3 3 
252:	5 
2520:	2 
2521:	2 2 
2522:	6 2 3 
2523:	2 
2524:	3 
2525:	1 
2526:	6 1 
2527:	1 
2528:	2 6 2 1 
2529:	3 1 
253:	4 
2530:	1 8 
2532:	1 1 1 10 
2533:	1 
2534:	4 
2535:	3 
2536:	3 6 
2538:	2 
2539:	2 
254:	1 
2540:	1 
2543:	1 
2544:	1 
2545:	1 12 
2546:	2 
2547:	3 2 
2549:	1 
255:	5 
2550:	2 4 
2551:	1 
2552:	6 
2553:	2 
2554:	4 1 3 
2555:	1 3 
2556:	4 
2557:	3 
2558:	5 2 
2559:	2 
256:	3 
2560:	2 
2561:	10 3 1 
2562:	10 
2563:	1 
2564:	11 1 
2565:	1 
2566:	3 2 
2567:	1 1 
2568:	1 3 
2569:	1 
257:	2 
2570:	12 
2571:	3 5 
2572:	2 
2573:	2 2 
2574:	3 
2575:	2 
2576:	13 2 
2578:	6 
2579:	2 
258:	3 
2580:	2 
2581:	1 
2583:	4 
2584:	1 
2585:	3 
2586:	2 1 
2587:	2 
2589:	2 1 1 
259:	1 3 
2590:	2 1 4 
2592:	3 1 
2593:	10 
2594:	3 
2595:	3 3 
2596:	2 
2597:	1 3 2 
2598:	1 
2599:	3 
26:	1 
260:	2 
2600:	1 
2601:	3 
2602:	5 
2603:	5 
2604:	3 1 
2605:	1 
2606:	2 
2607:	1 
2608:	3 
2609:	7 
261:	2 
2610:	3 
2611:	10 4 
2612:	14 
2613:	5 
2614:	7 2 
2615:	1 
2616:	2 
2617:	3 
2618:	2 1 7 
2619:	1 
262:	10 
2620:	1 
2621:	2 3 
2622:	3 1 
2624:	11 
2625:	3 1 2 
2626:	15 
2627:	1 
2628:	2 11 
2629:	9 
263:	6 
2630:	4 2 1 
2632:	2 4 2 1 
2633:	1 
2635:	2 2 4 
2636:	4 1 
2637:	2 1 1 
264:	2 
2640:	12 1 
2642:	3 1 2 4 
2643:	8 
2644:	1 
2645:	4 
2646:	7 
2647:	2 3 
2648:	3 
2649:	5 
265:	3 
2650:	2 
2651:	13 
2652:	3 
2653:	3 
2654:	2 
2655:	1 
2656:	2 
2657:	3 
2658:	8 
2659:	5 
266:	6 
2660:	3 
2662:	1 1 2 2 2 2 
2666:	1 
2667:	1 
2668:	3 
2669:	6 
267:	7 
2670:	9 4 
2671:	2 
2673:	1 
2674:	2 
2675:	3 1 1 
2676:	1 
2677:	19 
2678:	2 
2681:	2 
2682:	8 
2683:	2 
2684:	2 
2685:	2 
2686:	2 2 
2687:	2 
2689:	4 
2690:	9 
2691:	2 
2692:	4 8 
2693:	4 
2695:	2 
2697:	18 
2699:	2 
27:	9 
270:	4 3 
2701:	2 6 
2703:	1 
2704:	2 5 
2705:	1 4 
2706:	7 
2707:	2 
2708:	3 
2709:	1 
271:	4 
2710:	1 
2711:	10 3 
2712:	6 
2714:	2 
2715:	2 
2717:	1 
2718:	3 
2719:	2 
2720:	3 
2721:	14 
2722:	5 2 
2723:	1 10 10 1 
2724:	1 8 
2725:	6 
2726:	8 
2727:	1 
2728:	6 
2730:	4 3 
2731:	4 
2732:	1 
2733:	2 
2734:	1 3 
2735:	1 
2736:	3 
2737:	5 
2738:	1 
2739:	4 
274:	10 
2741:	2 
2742:	4 
2743:	1 
2744:	4 1 3 
2745:	1 
2746:	1 
2747:	3 
2748:	3 1 
2749:	4 
275:	3 
2750:	3 
2751:	2 2 
2752:	2 
2753:	5 
2754:	9 3 
2756:	2 
2757:	2 1 
2758:	1 
2759:	5 
276:	6 1 
2760:	1 
2761:	1 
2762:	11 3 
2763:	2 
2764:	1 2 
2765:	6 
2766:	4 
2767:	1 
2768:	4 
2769:	1 
277:	6 
2770:	2 
2771:	2 
2772:	11 
2773:	2 
2776:	3 3 6 
2777:	1 
2779:	2 
278:	1 
2780:	2 4 3 
2781:	7 
2782:	4 
2783:	1 
2785:	5 
2786:	4 
2787:	1 3 
2788:	3 
2789:	7 
279:	3 
2791:	13 
2792:	1 
2793:	4 
2794:	1 
2796:	1 
2797:	9 
2798:	8 
28:	5 
280:	1 
2802:	3 
2803:	9 6 
2805:	1 
2806:	4 
2807:	5 7 
2808:	1 8 
2809:	6 2 
2810:	4 
2811:	7 
2814:	1 5 4 
2815:	3 
2817:	2 
2818:	3 3 
2819:	6 
282:	4 
2820:	1 
2821:	2 
2822:	10 6 
2824:	3 
2825:	6 
2828:	1 
2829:	3 
283:	3 
2830:	4 
2831:	1 4 
2832:	1 1 1 4 
2833:	3 1 
2834:	2 
2835:	3 4 
2837:	1 8 
2838:	1 
2839:	6 
284:	5 
2841:	3 
2842:	2 
2843:	7 
2844:	5 3 1 2 
2845:	1 
2846:	16 
2847:	2 
2848:	3 4 
2849:	6 
285:	19 
2852:	2 2 
2853:	10 
2854:	4 
2855:	4 
2856:	1 
2857:	4 
2858:	2 
286:	1 5 
2860:	3 
2861:	2 3 
2862:	2 
2863:	1 
2864:	5 
2865:	3 
2866:	3 
2867:	3 2 
2868:	4 
287:	1 
2870:	7 
2871:	10 
2872:	1 
2873:	7 
2874:	14 
2875:	1 
2876:	3 3 4 
2877:	6 
2878:	1 5 
2879:	6 1 
288:	5 
2880:	1 
2881:	1 
2882:	3 7 4 
2883:	17 1 6 3 
2884:	2 4 
2885:	12 3 
2886:	9 
2887:	4 1 
2888:	1 
2889:	3 
289:	1 3 2 
